attraction_name,attraction_category,attraction_level,city,province,ticket_price,price_tier,item_idx,soup
Rui Jin Gong He Guo Yao Lan,Revolutionary_Site,5A,Gan_Zhou_Shi,Jiangxi,65.0,Premium,248,Revolutionary_Site Revolutionary_Site Revolutionary_Site Gan_Zhou_Shi Gan_Zhou_Shi 5A Jiangxi Premium
San Fang Qi Xiang,Historical_Culture,5A,Fu_Zhou_Shi,Fujian,0.0,MidRange,249,Historical_Culture Historical_Culture Historical_Culture Fu_Zhou_Shi Fu_Zhou_Shi 5A Fujian MidRange
San He Gu Zhen,Ancient_Town,5A,He_Fei_Shi,Anhui,0.0,MidRange,250,Ancient_Town Ancient_Town Ancient_Town He_Fei_Shi He_Fei_Shi 5A Anhui MidRange
San Jiang Cheng Yang Ba Zhai,Min_Su_Wen_Hua,4A,Liu_Zhou_Shi,Guangxi,60.0,Premium,251,Min_Su_Wen_Hua Min_Su_Wen_Hua Min_Su_Wen_Hua Liu_Zhou_Shi Liu_Zhou_Shi 4A Guangxi Premium
San Ming Tai Ning Da Jin Hu,Natural_Scenery,5A,San_Ming_Shi,Fujian,80.0,Premium,252,Natural_Scenery Natural_Scenery Natural_Scenery San_Ming_Shi San_Ming_Shi 5A Fujian Premium
San Qing Shan,Natural_Scenery,5A,Shang_Rao_Shi,Jiangxi,120.0,Premium,253,Natural_Scenery Natural_Scenery Natural_Scenery Shang_Rao_Shi Shang_Rao_Shi 5A Jiangxi Premium
San Xia Da Ba,Shui_Li_Gong_Cheng,5A,Yi_Chang_Shi,Hubei,105.0,Premium,254,Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Yi_Chang_Shi Yi_Chang_Shi 5A Hubei Premium
San Xia Ren Jia,Natural_Culture,5A,Yi_Chang_Shi,Hubei,150.0,Premium,255,Natural_Culture Natural_Culture Natural_Culture Yi_Chang_Shi Yi_Chang_Shi 5A Hubei Premium
San Xing Dui Yi Zhi,Historical_Site,4A,De_Yang_Shi,Sichuan,80.0,Premium,256,Historical_Site Historical_Site Historical_Site De_Yang_Shi De_Yang_Shi 4A Sichuan Premium
San Ya Da Xiao Dong Tian,Natural_Culture,5A,San_Ya_Shi,Hainan,90.0,Premium,257,Natural_Culture Natural_Culture Natural_Culture San_Ya_Shi San_Ya_Shi 5A Hainan Premium
San Ya Ya Long Wan,Natural_Scenery,4A,San_Ya_Shi,Hainan,0.0,MidRange,258,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 4A Hainan MidRange
Sha Jia Bang,Revolutionary_Site,5A,Su_Zhou_Shi,Jiangsu,100.0,Premium,259,Revolutionary_Site Revolutionary_Site Revolutionary_Site Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu Premium
Sha Mian Dao,Historical_Culture,4A,Guang_Zhou_Shi,Guangdong,0.0,MidRange,260,Historical_Culture Historical_Culture Historical_Culture Guang_Zhou_Shi Guang_Zhou_Shi 4A Guangdong MidRange
Shan Hai Guan,Historical_Culture,5A,Qin_Huang_Dao_Shi,Hebei,50.0,Premium,261,Historical_Culture Historical_Culture Historical_Culture Qin_Huang_Dao_Shi Qin_Huang_Dao_Shi 5A Hebei Premium
Shan Xi Li Shi Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Xi_An_Shi,Shaanxi,0.0,MidRange,262,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Xi_An_Shi Xi_An_Shi 4A Shaanxi MidRange
Shang Hai Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Shanghai,Shanghai,0.0,MidRange,263,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Shanghai Shanghai 4A Shanghai MidRange
Shang Hai Chen Shan Zhi Wu Yuan,Botanical_Garden,4A,Shanghai,Shanghai,60.0,Premium,264,Botanical_Garden Botanical_Garden Botanical_Garden Shanghai Shanghai 4A Shanghai Premium
Shang Hai Da Guan Yuan,Theme_Park,4A,Shanghai,Shanghai,60.0,Premium,265,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai Premium
Shang Hai Di Shi Ni Le Yuan,Theme_Park,5A,Shanghai,Shanghai,399.0,Premium,266,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 5A Shanghai Premium
Shang Hai Dong Wu Yuan,Zoo,4A,Shanghai,Shanghai,40.0,Premium,267,Zoo Zoo Zoo Shanghai Shanghai 4A Shanghai Premium
Shang Hai Du Sha Fu Ren La Xiang Guan,Zhu_Ti_Zhan_Lan,4A,Shanghai,Shanghai,190.0,Premium,268,Zhu_Ti_Zhan_Lan Zhu_Ti_Zhan_Lan Zhu_Ti_Zhan_Lan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Hai Yang Shui Zu Guan,Shui_Zu_Guan,4A,Shanghai,Shanghai,160.0,Premium,269,Shui_Zu_Guan Shui_Zu_Guan Shui_Zu_Guan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Huan Le Gu,Theme_Park,4A,Shanghai,Shanghai,230.0,Premium,270,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai Premium
Shang Hai Huan Qiu Jin Rong Zhong Xin,Urban_Landmark,4A,Shanghai,Shanghai,180.0,Premium,271,Urban_Landmark Urban_Landmark Urban_Landmark Shanghai Shanghai 4A Shanghai Premium
Shang Hai Ke Ji Guan,Ke_Pu_Jiao_Yu,5A,Shanghai,Shanghai,45.0,Premium,272,Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Shanghai Shanghai 5A Shanghai Premium
Shang Hai Shi Ji Gong Yuan,Cheng_Shi_Gong_Yuan,4A,Shanghai,Shanghai,10.0,Premium,273,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Ye Sheng Dong Wu Yuan,Zoo,5A,Shanghai,Shanghai,165.0,Premium,274,Zoo Zoo Zoo Shanghai Shanghai 5A Shanghai Premium
Shang Hai Ying Shi Le Yuan,Theme_Park,4A,Shanghai,Shanghai,80.0,Premium,275,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai Premium
Shang Hai Zhang Feng Hai Yang Shi Jie,Shui_Zu_Guan,4A,Shanghai,Shanghai,180.0,Premium,276,Shui_Zu_Guan Shui_Zu_Guan Shui_Zu_Guan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Zi Ran Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Shanghai,Shanghai,30.0,Premium,277,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Shanghai Shanghai 4A Shanghai Premium
Shang Rao Ji Zhong Ying,Revolutionary_Site,4A,Shang_Rao_Shi,Jiangxi,0.0,MidRange,278,Revolutionary_Site Revolutionary_Site Revolutionary_Site Shang_Rao_Shi Shang_Rao_Shi 4A Jiangxi MidRange
Shao Lin Si,Religious_Culture,5A,Zheng_Zhou_Shi,Henan,100.0,Premium,279,Religious_Culture Religious_Culture Religious_Culture Zheng_Zhou_Shi Zheng_Zhou_Shi 5A Henan Premium
Shao Shan,Revolutionary_Site,5A,Xiang_Tan_Shi,Hunan,60.0,Premium,280,Revolutionary_Site Revolutionary_Site Revolutionary_Site Xiang_Tan_Shi Xiang_Tan_Shi 5A Hunan Premium
Shao Xing Lu Xun Gu Li,Historical_Culture,5A,Shao_Xing_Shi,Zhejiang,0.0,MidRange,281,Historical_Culture Historical_Culture Historical_Culture Shao_Xing_Shi Shao_Xing_Shi 5A Zhejiang MidRange
Shen Nong Jia,Natural_Scenery,5A,Shen_Nong_Jia_Lin_Qu,Hubei,130.0,Premium,282,Natural_Scenery Natural_Scenery Natural_Scenery Shen_Nong_Jia_Lin_Qu Shen_Nong_Jia_Lin_Qu 5A Hubei Premium
Shen Yang Gu Gong,Historical_Culture,4A,Shen_Yang_Shi,Liaoning,60.0,Premium,283,Historical_Culture Historical_Culture Historical_Culture Shen_Yang_Shi Shen_Yang_Shi 4A Liaoning Premium
Shen Yang Shi Bo Yuan,Theme_Park,5A,Shen_Yang_Shi,Liaoning,50.0,Premium,284,Theme_Park Theme_Park Theme_Park Shen_Yang_Shi Shen_Yang_Shi 5A Liaoning Premium
Shen Zhen Dong Bu Hua Qiao Cheng,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,180.0,Premium,285,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Shen Zhen Hua Qiao Cheng,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,230.0,Premium,286,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Shen Zhen Shi Jie Zhi Chuang,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,220.0,Premium,287,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Sheng Suo Fei Ya Jiao Tang,Historical_Architecture,4A,Ha_Er_Bin_Shi,Heilongjiang,20.0,Premium,288,Historical_Architecture Historical_Architecture Historical_Architecture Ha_Er_Bin_Shi Ha_Er_Bin_Shi 4A Heilongjiang Premium
Shi Jie Gong Yuan,Theme_Park,4A,Beijing,Beijing,100.0,Premium,289,Theme_Park Theme_Park Theme_Park Beijing Beijing 4A Beijing Premium
Shi Lin,Zi_Ran_Qi_Guan,5A,Kun_Ming_Shi,Yunnan,130.0,Premium,290,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Kun_Ming_Shi Kun_Ming_Shi 5A Yunnan Premium
Shou Xi Hu,Natural_Scenery,5A,Yang_Zhou_Shi,Jiangsu,150.0,Premium,291,Natural_Scenery Natural_Scenery Natural_Scenery Yang_Zhou_Shi Yang_Zhou_Shi 5A Jiangsu Premium
Shou Xian Gu Cheng,Historical_Culture,4A,Huai_Nan_Shi,Anhui,0.0,MidRange,292,Historical_Culture Historical_Culture Historical_Culture Huai_Nan_Shi Huai_Nan_Shi 4A Anhui MidRange
Shu Nan Zhu Hai,Natural_Scenery,4A,Yi_Bin_Shi,Sichuan,100.0,Premium,293,Natural_Scenery Natural_Scenery Natural_Scenery Yi_Bin_Shi Yi_Bin_Shi 4A Sichuan Premium
Shuang Ya Shan Qi Xing Feng,Natural_Scenery,4A,Shuang_Ya_Shan_Shi,Heilongjiang,40.0,Premium,294,Natural_Scenery Natural_Scenery Natural_Scenery Shuang_Ya_Shan_Shi Shuang_Ya_Shan_Shi 4A Heilongjiang Premium
Si Gu Niang Shan,Natural_Scenery,4A,A_Ba_Zhou,Sichuan,150.0,Premium,295,Natural_Scenery Natural_Scenery Natural_Scenery A_Ba_Zhou A_Ba_Zhou 4A Sichuan Premium
Si Ping Zhan Yi Ji Nian Guan,Revolutionary_Site,4A,Si_Ping_Shi,Jilin,0.0,MidRange,296,Revolutionary_Site Revolutionary_Site Revolutionary_Site Si_Ping_Shi Si_Ping_Shi 4A Jilin MidRange
Song Hua Hu,Natural_Scenery,4A,Ji_Lin_Shi,Jilin,50.0,Premium,297,Natural_Scenery Natural_Scenery Natural_Scenery Ji_Lin_Shi Ji_Lin_Shi 4A Jilin Premium
Su Zhou Hu Qiu,Historical_Culture,5A,Su_Zhou_Shi,Jiangsu,80.0,Premium,298,Historical_Culture Historical_Culture Historical_Culture Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu Premium
Su Zhou Yuan Lin,Historical_Culture,5A,Su_Zhou_Shi,Jiangsu,90.0,Premium,299,Historical_Culture Historical_Culture Historical_Culture Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu Premium
Sui Hua Jin Gui Shan Zhuang,Natural_Scenery,4A,Sui_Hua_Shi,Heilongjiang,50.0,Premium,300,Natural_Scenery Natural_Scenery Natural_Scenery Sui_Hua_Shi Sui_Hua_Shi 4A Heilongjiang Premium
Sui Zhou Yan Di Gu Li,Historical_Culture,4A,Sui_Zhou_Shi,Hubei,60.0,Premium,301,Historical_Culture Historical_Culture Historical_Culture Sui_Zhou_Shi Sui_Zhou_Shi 4A Hubei Premium
Tai Bai Shan,Natural_Scenery,5A,Bao_Ji_Shi,Shaanxi,90.0,Premium,302,Natural_Scenery Natural_Scenery Natural_Scenery Bao_Ji_Shi Bao_Ji_Shi 5A Shaanxi Premium
Tai Er Zhuang Gu Cheng,Ancient_Town,5A,Zao_Zhuang_Shi,Shandong,160.0,Premium,303,Ancient_Town Ancient_Town Ancient_Town Zao_Zhuang_Shi Zao_Zhuang_Shi 5A Shandong Premium
Tai Hang Shan Da Xia Gu,Natural_Scenery,5A,Zhang_Zhi_Shi,Shanxi,140.0,Premium,304,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Zhi_Shi Zhang_Zhi_Shi 5A Shanxi Premium
Tai Ji Dong,Zi_Ran_Qi_Guan,4A,Xuan_Cheng_Shi,Anhui,80.0,Premium,305,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Xuan_Cheng_Shi Xuan_Cheng_Shi 4A Anhui Premium
Tai Lao Shan,Natural_Scenery,5A,Ning_De_Shi,Fujian,130.0,Premium,306,Natural_Scenery Natural_Scenery Natural_Scenery Ning_De_Shi Ning_De_Shi 5A Fujian Premium
Tai Shan,Natural_Culture,5A,Tai_An_Shi,Shandong,115.0,Premium,307,Natural_Culture Natural_Culture Natural_Culture Tai_An_Shi Tai_An_Shi 5A Shandong Premium
Tai Xing Da Xia Gu,Natural_Scenery,4A,An_Yang_Shi,Henan,140.0,Premium,308,Natural_Scenery Natural_Scenery Natural_Scenery An_Yang_Shi An_Yang_Shi 4A Henan Premium
Tai Yang Dao,Natural_Scenery,5A,Ha_Er_Bin_Shi,Heilongjiang,30.0,Premium,309,Natural_Scenery Natural_Scenery Natural_Scenery Ha_Er_Bin_Shi Ha_Er_Bin_Shi 5A Heilongjiang Premium
Tai Yuan Fen He Gong Yuan,Cheng_Shi_Gong_Yuan,4A,Tai_Yuan_Shi,Shanxi,0.0,MidRange,310,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Tai_Yuan_Shi Tai_Yuan_Shi 4A Shanxi MidRange
Tai Zhou Shen Xian Ju,Natural_Scenery,5A,Tai_Zhou_Shi,Zhejiang,110.0,Premium,311,Natural_Scenery Natural_Scenery Natural_Scenery Tai_Zhou_Shi Tai_Zhou_Shi 5A Zhejiang Premium
Tang Shan Nan Hu,Cheng_Shi_Gong_Yuan,4A,Tang_Shan_Shi,Hebei,0.0,MidRange,312,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Tang_Shan_Shi Tang_Shan_Shi 4A Hebei MidRange
Tao Hua Yuan,Natural_Culture,4A,Chang_De_Shi,Hunan,128.0,Premium,313,Natural_Culture Natural_Culture Natural_Culture Chang_De_Shi Chang_De_Shi 4A Hunan Premium
Teng Chong Re Hai,Zi_Ran_Qi_Guan,5A,Bao_Shan_Shi,Yunnan,78.0,Premium,314,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Bao_Shan_Shi Bao_Shan_Shi 5A Yunnan Premium
Teng Wang Ge,Historical_Architecture,5A,Nan_Chang_Shi,Jiangxi,50.0,Premium,315,Historical_Architecture Historical_Architecture Historical_Architecture Nan_Chang_Shi Nan_Chang_Shi 5A Jiangxi Premium
Tian Men Lu Yu Gu Li,Historical_Culture,4A,Tian_Men_Shi,Hubei,60.0,Premium,316,Historical_Culture Historical_Culture Historical_Culture Tian_Men_Shi Tian_Men_Shi 4A Hubei Premium
Tian Men Shan,Natural_Scenery,5A,Zhang_Jia_Jie_Shi,Hunan,258.0,Premium,317,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Jia_Jie_Shi Zhang_Jia_Jie_Shi 5A Hunan Premium
Tian Mu Hu,Natural_Scenery,5A,Chang_Zhou_Shi,Jiangsu,180.0,Premium,318,Natural_Scenery Natural_Scenery Natural_Scenery Chang_Zhou_Shi Chang_Zhou_Shi 5A Jiangsu Premium
Tian Tai Shan,Natural_Culture,5A,Tai_Zhou_Shi,Zhejiang,65.0,Premium,319,Natural_Culture Natural_Culture Natural_Culture Tai_Zhou_Shi Tai_Zhou_Shi 5A Zhejiang Premium
Tian Tan Gong Yuan,Historical_Culture,5A,Beijing,Beijing,15.0,Premium,320,Historical_Culture Historical_Culture Historical_Culture Beijing Beijing 5A Beijing Premium
Tian Tang Zhai,Natural_Scenery,5A,Lu_An_Shi,Anhui,115.0,Premium,321,Natural_Scenery Natural_Scenery Natural_Scenery Lu_An_Shi Lu_An_Shi 5A Anhui Premium
Tian Xia Di Yi Quan,Natural_Scenery,5A,Ji_Nan_Shi,Shandong,40.0,Premium,322,Natural_Scenery Natural_Scenery Natural_Scenery Ji_Nan_Shi Ji_Nan_Shi 5A Shandong Premium
Tian Ya Hai Jiao,Natural_Scenery,4A,San_Ya_Shi,Hainan,81.0,Premium,323,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 4A Hainan Premium
Tian Zhu Shan,Natural_Scenery,5A,An_Qing_Shi,Anhui,130.0,Premium,324,Natural_Scenery Natural_Scenery Natural_Scenery An_Qing_Shi An_Qing_Shi 5A Anhui Premium
Tian Zi Fang,Wen_Hua_Yi_Shu,3A,Shanghai,Shanghai,0.0,MidRange,325,Wen_Hua_Yi_Shu Wen_Hua_Yi_Shu Wen_Hua_Yi_Shu Shanghai Shanghai 3A Shanghai MidRange
Tie Ling Long Shou Shan,Natural_Scenery,4A,Tie_Ling_Shi,Liaoning,0.0,MidRange,326,Natural_Scenery Natural_Scenery Natural_Scenery Tie_Ling_Shi Tie_Ling_Shi 4A Liaoning MidRange
Tong Li Gu Zhen,Ancient_Town,5A,Su_Zhou_Shi,Jiangsu,100.0,Premium,327,Ancient_Town Ancient_Town Ancient_Town Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu Premium
Tong Ling Tian Jing Hu,Natural_Scenery,4A,Tong_Ling_Shi,Anhui,0.0,MidRange,328,Natural_Scenery Natural_Scenery Natural_Scenery Tong_Ling_Shi Tong_Ling_Shi 4A Anhui MidRange
Tong Tian Yan,Natural_Culture,4A,Gan_Zhou_Shi,Jiangxi,60.0,Premium,329,Natural_Culture Natural_Culture Natural_Culture Gan_Zhou_Shi Gan_Zhou_Shi 4A Jiangxi Premium
Wa Huang Gong,Religious_Culture,5A,Han_Dan_Shi,Hebei,70.0,Premium,330,Religious_Culture Religious_Culture Religious_Culture Han_Dan_Shi Han_Dan_Shi 5A Hebei Premium
Wai Tan,Urban_Landscape,4A,Shanghai,Shanghai,0.0,MidRange,331,Urban_Landscape Urban_Landscape Urban_Landscape Shanghai Shanghai 4A Shanghai MidRange
Wan Nian Bing Dong,Zi_Ran_Qi_Guan,4A,Xin_Zhou_Shi,Shanxi,120.0,Premium,332,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Xin_Zhou_Shi Xin_Zhou_Shi 4A Shanxi Premium
Wan Ning Xing Long Re Dai Zhi Wu Yuan,Botanical_Garden,4A,Wan_Ning_Shi,Hainan,60.0,Premium,333,Botanical_Garden Botanical_Garden Botanical_Garden Wan_Ning_Shi Wan_Ning_Shi 4A Hainan Premium
Wang Jia Da Yuan,Historical_Architecture,4A,Jin_Zhong_Shi,Shanxi,55.0,Premium,334,Historical_Architecture Historical_Architecture Historical_Architecture Jin_Zhong_Shi Jin_Zhong_Shi 4A Shanxi Premium
Wei Fang Qing Zhou Gu Cheng,Ancient_Town,5A,Wei_Fang_Shi,Shandong,0.0,MidRange,335,Ancient_Town Ancient_Town Ancient_Town Wei_Fang_Shi Wei_Fang_Shi 5A Shandong MidRange
Wei Hai Hua Xia Cheng,Theme_Park,5A,Wei_Hai_Shi,Shandong,98.0,Premium,336,Theme_Park Theme_Park Theme_Park Wei_Hai_Shi Wei_Hai_Shi 5A Shandong Premium
Wei Man Huang Gong Bo Wu Yuan,Historical_Culture,5A,Chang_Chun_Shi,Jilin,70.0,Premium,337,Historical_Culture Historical_Culture Historical_Culture Chang_Chun_Shi Chang_Chun_Shi 5A Jilin Premium
Wei Zhou Dao,Natural_Scenery,5A,Bei_Hai_Shi,Guangxi,98.0,Premium,338,Natural_Scenery Natural_Scenery Natural_Scenery Bei_Hai_Shi Bei_Hai_Shi 5A Guangxi Premium
Wen Chang Dong Jiao Ye Lin,Natural_Scenery,3A,Wen_Chang_Shi,Hainan,0.0,MidRange,339,Natural_Scenery Natural_Scenery Natural_Scenery Wen_Chang_Shi Wen_Chang_Shi 3A Hainan MidRange
Wen Zhou Nan Xi Jiang,Natural_Scenery,4A,Wen_Zhou_Shi,Zhejiang,50.0,Premium,340,Natural_Scenery Natural_Scenery Natural_Scenery Wen_Zhou_Shi Wen_Zhou_Shi 4A Zhejiang Premium
Wu Da Lian Chi,Zi_Ran_Qi_Guan,5A,Hei_He_Shi,Heilongjiang,60.0,Premium,341,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Hei_He_Shi Hei_He_Shi 5A Heilongjiang Premium
Wu Dang Shan,Natural_Culture,5A,Shi_Yan_Shi,Hubei,243.0,Premium,342,Natural_Culture Natural_Culture Natural_Culture Shi_Yan_Shi Shi_Yan_Shi 5A Hubei Premium
Wu Gong Shan,Natural_Scenery,5A,Ping_Xiang_Shi,Jiangxi,70.0,Premium,343,Natural_Scenery Natural_Scenery Natural_Scenery Ping_Xiang_Shi Ping_Xiang_Shi 5A Jiangxi Premium
Wu Hou Ci,Historical_Culture,4A,Cheng_Du_Shi,Sichuan,60.0,Premium,344,Historical_Culture Historical_Culture Historical_Culture Cheng_Du_Shi Cheng_Du_Shi 4A Sichuan Premium
Wu Qiao Za Ji Da Shi Jie,Theme_Park,4A,Cang_Zhou_Shi,Hebei,120.0,Premium,345,Theme_Park Theme_Park Theme_Park Cang_Zhou_Shi Cang_Zhou_Shi 4A Hebei Premium
Wu Song Dao,Zi_Ran_Qi_Guan,4A,Ji_Lin_Shi,Jilin,60.0,Premium,346,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Ji_Lin_Shi Ji_Lin_Shi 4A Jilin Premium
Wu Tai Shan,Religious_Culture,5A,Xin_Zhou_Shi,Shanxi,135.0,Premium,347,Religious_Culture Religious_Culture Religious_Culture Xin_Zhou_Shi Xin_Zhou_Shi 5A Shanxi Premium
Wu Xi Ying Shi Ji Di,Theme_Park,5A,Wu_Xi_Shi,Jiangsu,150.0,Premium,348,Theme_Park Theme_Park Theme_Park Wu_Xi_Shi Wu_Xi_Shi 5A Jiangsu Premium
Wu Yi Shan,Natural_Culture,5A,Nan_Ping_Shi,Fujian,140.0,Premium,349,Natural_Culture Natural_Culture Natural_Culture Nan_Ping_Shi Nan_Ping_Shi 5A Fujian Premium
Wu Yuan,Natural_Scenery,5A,Shang_Rao_Shi,Jiangxi,210.0,Premium,350,Natural_Scenery Natural_Scenery Natural_Scenery Shang_Rao_Shi Shang_Rao_Shi 5A Jiangxi Premium
Wu Zhen,Ancient_Town,5A,Jia_Xing_Shi,Zhejiang,150.0,Premium,351,Ancient_Town Ancient_Town Ancient_Town Jia_Xing_Shi Jia_Xing_Shi 5A Zhejiang Premium
Wu Zhi Zhou Dao,Natural_Scenery,5A,San_Ya_Shi,Hainan,144.0,Premium,352,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 5A Hainan Premium
Wu Zhou Qi Lou Cheng,Historical_Culture,4A,Wu_Zhou_Shi,Guangxi,0.0,MidRange,353,Historical_Culture Historical_Culture Historical_Culture Wu_Zhou_Shi Wu_Zhou_Shi 4A Guangxi MidRange
Xi An Cheng Qiang,Historical_Architecture,5A,Xi_An_Shi,Shaanxi,54.0,Premium,354,Historical_Architecture Historical_Architecture Historical_Architecture Xi_An_Shi Xi_An_Shi 5A Shaanxi Premium
Xi An Zhong Gu Lou,Historical_Architecture,4A,Xi_An_Shi,Shaanxi,50.0,Premium,355,Historical_Architecture Historical_Architecture Historical_Architecture Xi_An_Shi Xi_An_Shi 4A Shaanxi Premium
Xi Bai Po,Revolutionary_Site,5A,Shi_Jia_Zhuang_Shi,Hebei,0.0,MidRange,356,Revolutionary_Site Revolutionary_Site Revolutionary_Site Shi_Jia_Zhuang_Shi Shi_Jia_Zhuang_Shi 5A Hebei MidRange
Xi Di Hong Cun,Ancient_Town,5A,Huang_Shan_Shi,Anhui,104.0,Premium,357,Ancient_Town Ancient_Town Ancient_Town Huang_Shan_Shi Huang_Shan_Shi 5A Anhui Premium
Xi Ling Xue Shan,Natural_Scenery,4A,Cheng_Du_Shi,Sichuan,120.0,Premium,358,Natural_Scenery Natural_Scenery Natural_Scenery Cheng_Du_Shi Cheng_Du_Shi 4A Sichuan Premium
Xi Qiao Shan,Natural_Culture,5A,Fo_Shan_Shi,Guangdong,55.0,Premium,359,Natural_Culture Natural_Culture Natural_Culture Fo_Shan_Shi Fo_Shan_Shi 5A Guangdong Premium
Xi Shuang Ban Na Re Dai Zhi Wu Yuan,Botanical_Garden,5A,Xi_Shuang_Ban_Na_Zhou,Yunnan,80.0,Premium,360,Botanical_Garden Botanical_Garden Botanical_Garden Xi_Shuang_Ban_Na_Zhou Xi_Shuang_Ban_Na_Zhou 5A Yunnan Premium
Xi Shuang Ban Na Ye Xiang Gu,Natural_Scenery,4A,Xi_Shuang_Ban_Na_Zhou,Yunnan,60.0,Premium,361,Natural_Scenery Natural_Scenery Natural_Scenery Xi_Shuang_Ban_Na_Zhou Xi_Shuang_Ban_Na_Zhou 4A Yunnan Premium
Xi Tang Gu Zhen,Ancient_Town,5A,Jia_Xing_Shi,Zhejiang,95.0,Premium,362,Ancient_Town Ancient_Town Ancient_Town Jia_Xing_Shi Jia_Xing_Shi 5A Zhejiang Premium
Xia Men Ceng Cuo An,Historical_Culture,3A,Xia_Men_Shi,Fujian,0.0,MidRange,363,Historical_Culture Historical_Culture Historical_Culture Xia_Men_Shi Xia_Men_Shi 3A Fujian MidRange
Xia Men Yuan Lin Zhi Wu Yuan,Botanical_Garden,4A,Xia_Men_Shi,Fujian,40.0,Premium,364,Botanical_Garden Botanical_Garden Botanical_Garden Xia_Men_Shi Xia_Men_Shi 4A Fujian Premium
Xian Ning Jiu Gong Shan,Natural_Scenery,4A,Xian_Ning_Shi,Hubei,60.0,Premium,365,Natural_Scenery Natural_Scenery Natural_Scenery Xian_Ning_Shi Xian_Ning_Shi 4A Hubei Premium
Xian Nv Hu,Natural_Scenery,4A,Xin_Yu_Shi,Jiangxi,90.0,Premium,366,Natural_Scenery Natural_Scenery Natural_Scenery Xin_Yu_Shi Xin_Yu_Shi 4A Jiangxi Premium
Xian Tao Meng Li Shui Xiang,Natural_Scenery,4A,Xian_Tao_Shi,Hubei,100.0,Premium,367,Natural_Scenery Natural_Scenery Natural_Scenery Xian_Tao_Shi Xian_Tao_Shi 4A Hubei Premium
Xiang Ge Li La,Natural_Culture,5A,Di_Qing_Zhou,Yunnan,0.0,MidRange,368,Natural_Culture Natural_Culture Natural_Culture Di_Qing_Zhou Di_Qing_Zhou 5A Yunnan MidRange
Xiang Hai Zi Ran Bao Hu Qu,Natural_Scenery,4A,Bai_Cheng_Shi,Jilin,70.0,Premium,369,Natural_Scenery Natural_Scenery Natural_Scenery Bai_Cheng_Shi Bai_Cheng_Shi 4A Jilin Premium
